,Month,Vegetation,N_rate,PP2,PP7,AirT,DAF_TD,DAF_SD,WFPS25cm,NH4,NO3,Clay,Sand,SOM,N2O
447,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.32808398950131235,0.14456534276596567,0.4708171206225681,0.2719665271966527,0.2345132743362832,0.8277263603534293,0.030206166229512135,0.07555136989560217,0.0,0.9999999999999999,0.0,0.03245900973131455
448,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.05333333333333334,0.1396824176246684,0.4688715953307393,0.2775453277545328,0.24041297935103245,0.773300020082115,0.03111964043888221,0.07583847960047611,0.0,0.9999999999999999,0.0,0.015817184679368174
449,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.05333333333333334,0.1396824176246684,0.32490272373540857,0.2789400278940028,0.24188790560471976,0.739105667767092,0.03125219211172939,0.07592050435730584,0.0,0.9999999999999999,0.0,0.01846832951124603
450,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.12599484793725252,0.26264591439688717,0.2803347280334728,0.24336283185840707,0.7026980359920426,0.03135866313790635,0.07600086489230998,0.0,0.9999999999999999,0.0,0.020576960936358454
451,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.019531700565188975,0.3229571984435798,0.28172942817294283,0.2448377581120944,0.6376274290424521,0.031451970569629575,0.07610319567060868,0.0,0.9999999999999999,0.0,0.018346317179903877
452,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.019531700565188975,0.3735408560311284,0.2831241283124128,0.24631268436578171,0.6461021336171971,0.03153477354102953,0.07622568155857351,0.0,0.9999999999999999,0.0,0.01677179691386816
453,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.019531700565188975,0.3132295719844358,0.2845188284518828,0.24778761061946902,0.6370655524756511,0.031606328022854464,0.07635157973008,0.0,0.9999999999999999,0.0,0.016569485080317223
454,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.0019608597024107044,0.4046692607003891,0.2914923291492329,0.2551622418879056,0.7434822269812675,0.03184001484345789,0.07725092604303008,0.0,0.9999999999999999,0.0,0.01657848644642533
455,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.0019608597024107044,0.44163424124513617,0.2928870292887029,0.25663716814159293,0.7507500524751342,0.03188582327164889,0.07745951969048998,0.0,0.9999999999999999,0.0,0.016504581429198518
456,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.02404199475065617,0.010765504248529355,0.5622568093385214,0.29428172942817293,0.2581120943952802,0.7507500524751342,0.03188356476865399,0.07779679080182501,0.0,0.9999999999999999,0.0,0.018151210289778837
457,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.02404199475065617,0.010765504248529355,0.46108949416342415,0.29567642956764295,0.25958702064896755,0.7507500524751342,0.03190084914050194,0.0780868893987938,0.0,0.9999999999999999,0.0,0.012348798460744333
458,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.008804644546118652,0.3151750972762646,0.29707112970711297,0.2610619469026549,0.7507500524751342,0.03194624372993754,0.07825616213762882,0.0,0.9999999999999999,0.0,0.015987659484711987
459,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.008804644546118652,0.2509727626459144,0.298465829846583,0.26253687315634217,0.7507500524751342,0.03199262448832219,0.07838428625822697,0.0,0.9999999999999999,0.0,0.009746641679348748
460,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0026246719160104987,0.009765850282594487,0.24319066147859925,0.299860529986053,0.2640117994100295,0.7507500524751342,0.03203625806177736,0.07850166210486838,0.0,0.9999999999999999,0.0,0.011315642939372613
461,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.03727034120734908,0.022453766004075514,0.311284046692607,0.301255230125523,0.2654867256637168,0.7507500524751342,0.032075744442598614,0.07862795013186548,0.0,0.9999999999999999,0.0,0.020678204606863766
462,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.04797900262467192,0.027336691145372762,0.2198443579766537,0.30264993026499304,0.2669616519174041,0.7507500524751342,0.03211675410224295,0.07873201220390215,0.0,0.9999999999999999,0.0,0.01833453191976595
463,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.01595800524934383,0.019493252335729943,0.23540856031128407,0.304044630404463,0.26843657817109146,0.7507500524751342,0.03215479644996024,0.0788396248952997,0.0,0.9999999999999999,0.0,0.011037522093278952
464,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.04,0.033180822023145845,0.1926070038910506,0.305439330543933,0.26991150442477874,0.7507500524751342,0.03219307213229495,0.07893736124760131,0.0,0.9999999999999999,0.0,0.023475263627926846
465,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0373753280839895,0.033180822023145845,0.29766536964980544,0.30683403068340304,0.2713864306784661,0.7507500524751342,0.03222422010244885,0.07906644114295067,0.0,0.9999999999999999,0.0,0.021312497881932298
466,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.033180822023145845,0.2684824902723736,0.30822873082287305,0.2728613569321534,0.7507500524751342,0.032258062427052814,0.07918355289393715,0.0,0.9999999999999999,0.0,0.026715424697117796
467,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0773753280839895,0.06055596139797763,0.26459143968871596,0.30962343096234307,0.2743362831858407,0.7507500524751342,0.03229040348553346,0.07930241270663967,0.0,0.9999999999999999,0.0,0.013397951601140348
468,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.08535433070866143,0.050790111115383146,0.20233463035019456,0.3110181311018131,0.275811209439528,0.7507500524751342,0.03232398165774037,0.07940839890416233,0.0,0.9999999999999999,0.0,0.014542132285537232
469,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.02666666666666667,0.05275097081779385,0.30350194552529186,0.3124128312412831,0.27728613569321536,0.7507500524751342,0.032352373637884894,0.07952992482538143,0.0,0.9999999999999999,0.0,0.011648024348819187
470,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.03464566929133858,0.057633895959091096,0.3443579766536965,0.3138075313807531,0.27876106194690264,0.7507500524751342,0.03237594923932294,0.079667367749804,0.0,0.9999999999999999,0.0,0.009662747909597244
471,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.01595800524934383,0.0439463262716752,0.44163424124513617,0.31520223152022314,0.28023598820059,0.7507500524751342,0.03240895067879625,0.07983410433195266,0.0,0.9999999999999999,0.0,0.015706890948968617
472,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.0439463262716752,0.41050583657587547,0.31659693165969316,0.28171091445427726,0.7507500524751342,0.0325625905180091,0.07990197272327852,0.0,0.9999999999999999,0.0,0.010555993523673448
473,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.10131233595800525,0.08104886769964244,0.4027237354085603,0.3179916317991632,0.2831858407079646,0.7507500524751342,0.032703982491078046,0.07998193082680846,0.0,0.9999999999999999,0.0,0.009648995403846158
474,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.2026246719160105,0.08981506401630206,0.40077821011673154,0.3193863319386332,0.28466076696165193,0.7507500524751342,0.03292573402587409,0.07998869251397393,0.0,0.9999999999999999,0.0,0.00724128796660881
475,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.29595800524934385,0.1581760159944635,0.321011673151751,0.3207810320781032,0.2861356932153392,0.7507500524751342,0.033104023686273056,0.07999358876357668,0.0,0.9999999999999999,0.0,0.02554941722625245
476,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.19727034120734907,0.15229343688723135,0.18482490272373542,0.32217573221757323,0.28761061946902655,0.7507500524751342,0.03323088287496347,0.08001370614529212,0.0,0.9999999999999999,0.0,0.009369892969959825
477,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.005249343832020997,0.14741051174593414,0.2607003891050584,0.32357043235704325,0.28908554572271383,0.7507500524751342,0.03333894762060273,0.08004899435518593,0.0,0.9999999999999999,0.0,0.017361657522082796
478,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.023937007874015745,0.1552155023261179,0.321011673151751,0.3249651324965132,0.29056047197640117,0.7507500524751342,0.03344688029004345,0.080112046144805,0.0,0.9999999999999999,0.0,0.0071118945782067235
479,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.03464566929133858,0.16009842746741515,0.4066147859922179,0.3263598326359832,0.2920353982300885,0.7507500524751342,0.033578159628844764,0.08018580428843555,0.0,0.9999999999999999,0.0,0.013050196755732334
480,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.013333333333333334,0.12299588603944789,0.48443579766536965,0.32775453277545324,0.2935103244837758,0.7507500524751342,0.0337666939997099,0.08024666785691364,0.0,0.9999999999999999,0.0,0.012423480804989784
481,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0026246719160104987,0.08685455034795649,0.4066147859922179,0.32914923291492326,0.2949852507374631,0.7507500524751342,0.0339101683741757,0.08031033167773305,0.0,0.9999999999999999,0.0,0.011913347210603335
482,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0026246719160104987,0.015571532930908533,0.23735408560311286,0.3305439330543933,0.29646017699115046,0.7507500524751342,0.03401634883271589,0.08036754821097622,0.0,0.9999999999999999,0.0,0.012348798460744333
483,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.014610327194432698,0.21206225680933852,0.3319386331938633,0.29793510324483774,0.7507500524751342,0.03410467258921449,0.08042478151219747,0.0,0.9999999999999999,0.0,0.008927021672758384
484,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.08,0.035141681725556546,0.16342412451361868,0.33472803347280333,0.3008849557522124,0.7331820645285215,0.034241939382349276,0.08052748537800872,0.0,0.9999999999999999,0.0,0.010277281101368252
485,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.07464566929133859,0.03710254142796725,0.0856031128404669,0.33612273361227335,0.3023598820058997,0.7199138575337223,0.03429417551886886,0.08056907415567048,0.0,0.9999999999999999,0.0,0.008998430910293476
486,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.01868766404199475,0.03710254142796725,0.30739299610894943,0.33751743375174337,0.30383480825958703,0.7048164809267975,0.03434451416066954,0.08065728629641603,0.0,0.9999999999999999,0.0,0.011351364542679312
487,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.04,0.050790111115383146,0.321011673151751,0.3389121338912134,0.3053097345132743,0.7161942009123179,0.034391933918482644,0.0807571228379736,0.0,0.9999999999999999,0.0,0.024006133424511775
488,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.2346456692913386,0.1220731285324311,0.07782101167315175,0.3403068340306834,0.30678466076696165,0.7479686253636715,0.03443662850406602,0.08081384471586306,0.0,0.9999999999999999,0.0,0.015767187636683357
489,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.21333333333333335,0.12891691337613906,0.0,0.3417015341701534,0.308259587020649,0.7567060294700064,0.03447650671094292,0.08085839723365253,0.0,0.9999999999999999,0.0,0.021249964633997892
490,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.021312335958005246,0.12107347456649623,0.132295719844358,0.34309623430962344,0.30973451327433627,0.757465727384729,0.03451452264342051,0.08092177180684984,0.0,0.9999999999999999,0.0,0.014257475366120794
491,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.0026246719160104987,0.10058056826483142,0.20622568093385216,0.34449093444909346,0.3112094395280236,0.7357683231399726,0.03454983101382819,0.08100258088526793,0.0,0.9999999999999999,0.0,0.015286273468085313
492,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.0026246719160104987,0.0946979891575993,0.3949416342412452,0.3458856345885634,0.3126843657817109,0.7472105867461768,0.034699843160121355,0.08102722981306264,0.0,0.9999999999999999,0.0,0.01998406520648461
493,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.14393700787401575,0.1464493060094583,0.45330739299610895,0.34728033472803344,0.3141592920353982,0.8121510182798434,0.03489506939171212,0.08104948511198475,0.0,0.9999999999999999,0.0,0.013427388883327613
494,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.04797900262467192,0.08493213887500482,0.2918287937743191,0.35564853556485354,0.3230088495575221,0.7828357263910206,0.035708597139112744,0.08139843512006062,0.0,0.9999999999999999,0.0,0.012348798460744333
495,"tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 1.])","tensor([1., 0., 0.])",0.7981220657276995,0.03191601049868766,0.034142027759621676,0.22568093385214008,0.35704323570432356,0.32448377581120946,0.7523175239916751,0.0357755685768486,0.0814672005982144,0.0,0.9999999999999999,0.0,0.010482162736160157
496,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.005354330708661418,0.0029220654388865397,0.5116731517509727,0.4281729428172943,0.3997050147492625,0.6771107388903275,0.03824580292562098,0.08575809684790099,0.0,0.9999999999999999,0.0,0.011342727647229016
497,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.0029220654388865397,0.5077821011673151,0.42956764295676425,0.40117994100294985,0.7172077622911113,0.03845104493560046,0.08582642216662986,0.0,0.9999999999999999,0.0,0.015236230685881683
498,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.03464566929133858,0.015609981160367565,0.3540856031128405,0.43096234309623427,0.4026548672566372,0.7454305640985833,0.03863822332416066,0.0858302159216731,0.0,0.9999999999999999,0.0,0.012348798460744333
499,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.2346456692913386,0.0878926525433504,0.19844357976653698,0.4323570432357043,0.40412979351032446,0.7409170492172859,0.0387720737462934,0.08583312097387748,0.0,0.9999999999999999,0.0,0.01592853384258635
500,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.2,0.0878926525433504,0.4727626459143969,0.4337517433751743,0.4056047197640118,0.756736363180633,0.03891933430511713,0.08591221552653569,0.0,0.9999999999999999,0.0,0.014137329702077584
501,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.08593179284093969,0.25486381322957197,0.43793584379358436,0.41002949852507375,0.7479998444834094,0.039126680729193244,0.08622250276912678,0.0,0.9999999999999999,0.0,0.012348798460744333
502,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.08593179284093969,0.4027237354085603,0.4393305439330544,0.41150442477876104,0.7352189853630181,0.03914894437372587,0.08639754369242533,0.0,0.9999999999999999,0.0,0.012836608293952466
503,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.07324387711945866,0.4669260700389105,0.4407252440725244,0.41297935103244837,0.7916124331995155,0.03924578704502981,0.08652869443306901,0.0,0.9999999999999999,0.0,0.01789846642016108
504,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.10131233595800525,0.03710254142796725,0.40077821011673154,0.4435146443514644,0.415929203539823,0.7958038878386178,0.03941049486967969,0.08678490913830912,0.0,0.9999999999999999,0.0,0.01846854404700845
505,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.06666666666666667,0.05567303625668039,0.43190661478599224,0.44490934449093444,0.4174041297935103,0.7733310262981353,0.039482344321681344,0.08692760882386343,0.0,0.9999999999999999,0.0,0.011516342998610464
506,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.06141732283464566,0.0595947556615018,0.27626459143968873,0.44630404463040446,0.41887905604719766,0.7498012059411782,0.039529900558232925,0.08704631353276861,0.0,0.9999999999999999,0.0,0.01285608473594573
507,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.010708661417322836,0.0595947556615018,0.2704280155642024,0.4476987447698745,0.42035398230088494,0.7334140912806012,0.03956464540352687,0.08716781849401509,0.0,0.9999999999999999,0.0,0.013944974395556965
508,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.0595947556615018,0.29766536964980544,0.4490934449093445,0.4218289085545723,0.7284884454933286,0.03959115749911228,0.08729593423062419,0.0,0.9999999999999999,0.0,0.009999926053323276
509,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0026246719160104987,0.06055596139797763,0.2821011673151751,0.45048814504881446,0.42330383480825956,0.7143374292907047,0.03961081043745391,0.08743137757365933,0.0,0.9999999999999999,0.0,0.013499454399525431
510,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0026246719160104987,0.029297550847783464,0.4396887159533074,0.4518828451882845,0.4247787610619469,0.7107350307998798,0.03964867668357317,0.0876133981678385,0.0,0.9999999999999999,0.0,0.013658241592092604
511,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.04797900262467192,0.04102426083278866,0.48249027237354086,0.4532775453277545,0.42625368731563423,0.7299870972912382,0.039664684318835304,0.08784293082794031,0.0,0.9999999999999999,0.0,0.014598810830100091
512,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.05868766404199475,0.026375485408896924,0.42217898832684825,0.4546722454672245,0.4277286135693215,0.7878716112450391,0.03949693874161918,0.08797362883317551,0.0,0.9999999999999999,0.0,0.014374384980024411
513,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.013333333333333334,0.02341497174055135,0.45136186770428016,0.45606694560669453,0.42920353982300885,0.7591264529825424,0.03946813292271925,0.08826447360516938,0.0,0.9999999999999999,0.0,0.022160629863874723
514,"tensor([0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0026246719160104987,0.02341497174055135,0.5642023346303502,0.45746164574616455,0.43067846607669613,0.7484109221355435,0.039404533830585925,0.0886302293192876,0.0,0.9999999999999999,0.0,0.05406545033942645
515,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.02341497174055135,0.538910505836576,0.45885634588563456,0.43215339233038347,0.7331719780740893,0.039406228808467086,0.08892438157496002,0.0,0.9999999999999999,0.0,0.12236872318459388
516,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0373753280839895,0.036141335691491416,0.4980544747081712,0.4602510460251046,0.4336283185840708,0.7256531627531025,0.03912038069452324,0.08915743551046108,0.0,0.9999999999999999,0.0,0.1320174105636058
517,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0373753280839895,0.036141335691491416,0.4669260700389105,0.4616457461645746,0.4351032448377581,0.7573077055143084,0.03929051685093281,0.08925713790819391,0.0,0.9999999999999999,0.0,0.08234558176941562
518,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.13868766404199476,0.06936060594409628,0.46108949416342415,0.4630404463040446,0.4365781710914454,0.766652253573122,0.039477034858500334,0.08931993398614706,0.0,0.9999999999999999,0.0,0.041177763516130464
519,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.2053543307086614,0.0898535122457611,0.443579766536965,0.46443514644351463,0.43805309734513276,0.7474578378037794,0.039603581466854235,0.08945719665480514,0.0,0.9999999999999999,0.0,0.01947226315715221
520,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.06666666666666667,0.08889230650928526,0.4883268482490273,0.46582984658298465,0.43952802359882004,0.7300240726966751,0.03944494914733685,0.08958239895522083,0.0,0.9999999999999999,0.0,0.01805526821685603
521,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.08889230650928526,0.5116731517509727,0.46722454672245467,0.4410029498525074,0.7186844230499965,0.03947709649405965,0.08984609637068433,0.0,0.9999999999999999,0.0,0.017478333309224728
522,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.08889230650928526,0.5505836575875487,0.4686192468619247,0.4424778761061947,0.724903978226722,0.03946430711550176,0.0901898273455792,0.0,0.9999999999999999,0.0,0.01792299554855947
523,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.07520473682186936,0.5583657587548638,0.4700139470013947,0.443952802359882,0.7138487318996103,0.03915643749672261,0.09045078319662472,0.0,0.9999999999999999,0.0,0.015863401039242813
524,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.07520473682186936,0.6400778210116731,0.47140864714086467,0.44542772861356933,0.7019004648715501,0.03908362829101161,0.09091455193468304,0.0,0.9999999999999999,0.0,0.018840368404097627
525,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.02441462570648622,0.5914396887159533,0.4728033472803347,0.4469026548672566,0.695234639846698,0.039004285716013214,0.09139250219021236,0.0,0.9999999999999999,0.0,0.014553955399931411
526,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.007979002624671916,0.0029220654388865397,0.6692607003891051,0.4741980474198047,0.44837758112094395,0.6859079317676523,0.038887671237788954,0.09195677818895191,0.0,0.9999999999999999,0.0,0.017068210008710664
527,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.08524934383202099,0.034142027759621676,0.5642023346303502,0.47698744769874474,0.45132743362831856,0.7354326663481913,0.03843110583216201,0.09185390245136522,0.0,0.9999999999999999,0.0,0.02684792379651585
528,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.205249343832021,0.0790495597677727,0.3501945525291829,0.47838214783821476,0.4528023598820059,0.7394613577848754,0.038595765228872425,0.09196060547995132,0.0,0.9999999999999999,0.0,0.01588173753705429
529,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.13595800524934382,0.08393248490906995,0.41050583657587547,0.4797768479776848,0.4542772861356932,0.7215400003583541,0.038723421277293994,0.09211746572300399,0.0,0.9999999999999999,0.0,0.014978780445261606
530,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.013333333333333334,0.08393248490906995,0.5719844357976653,0.4811715481171548,0.4557522123893805,0.7023842035210305,0.03845676823753687,0.09238939621571049,0.0,0.9999999999999999,0.0,0.01591277885650504
531,"tensor([0., 0., 1., 0., 0., 0., 0., 0., 0., 0., 0., 0.])","tensor([1., 0., 0.])",0.7981220657276995,0.0,0.08393248490906995,0.6031128404669261,0.4825662482566248,0.45722713864306785,0.6909119362612861,0.03848252749879065,0.09278641582498057,0.0,0.9999999999999999,0.0,0.015493906131932026
